Row.names	sig	Pattern	FC_x_axis	FC_y_axis	padj	ENTREZID
GPR1	Sen_low	Pro < Qui < Sen	-4.77083832608684	-3.72671936620271	1.11022302462516e-16	NA
GPR137C	Sen_low	Pro = Qui < Sen	-1.69020141211235	-2.48776824297369	3.08670866644434e-11	283554
GPR146	Sen_high	Pro = Qui > Sen	1.0094874848922	1.5839827394127	1.30048172231056e-09	115330
GPR153	Sen_high	Pro > Qui > Sen	2.10285878569652	1.06449063743716	0	387509
GPR157	Sen_high	Pro = Qui > Sen	2.70217883072232	3.24934713769099	2.63712578441044e-08	80045
GPR161	Sen_low	Pro < Sen < Qui	-1.21311026952144	-1.79746242683761	0	23432
GPR183	Sen_high	Pro = Qui > Sen	5.32084877958507	5.11266403872174	-2.22044604925031e-16	1880
GPR3	Sen_high	Pro = Qui > Sen	2.44345575949247	2.59307136190758	0	2827
GPR63	Sen_low	Pro < Qui < Sen	-2.53037926930511	-1.6229967441943	1.15596421323971e-12	81491
GPR68	Sen_high	Pro > Qui > Sen	4.55741005528876	3.18059363424836	0	8111
GPR85	Sen_low	Pro < Qui < Sen	-2.86174592915694	-2.37840242584849	0	54329
GPRC5A	Sen_low	Pro < Qui < Sen	-2.64868401611233	-1.45163805296063	2.22044604925031e-16	9052
GPRC5B	Sen_low	Pro < Sen < Qui	-2.56746256311601	-3.16406777135616	0	51704
GPRIN1	Sen_high	Pro > Qui > Sen	1.92314683546414	1.22973875301005	0	114787
GPX7	Sen_low	Pro < Sen < Qui	-1.00297412773432	-1.61384994536322	0	2882
GPX8	Sen_low	Pro = Qui < Sen	-1.58292901304708	-1.52783660283725	0	493869
GRIA4	Sen_low	Pro < Sen < Qui	-3.2297857217566	-5.09701835914475	0	2893
GRIK2	Sen_low	Pro < Qui < Sen	-2.1956530185236	-1.09596331897051	0	2898
GRIK4	Sen_low	Pro < Sen < Qui	-3.49444915765995	-4.88761562512346	0	2900
GRIN3B	Sen_low	Pro = Qui < Sen	-1.74227795677618	-1.44437544537749	1.25507471082642e-09	116444
GRPEL1	Sen_high	Pro > Sen > Qui	1.72477781551501	2.13110133314193	0	80273
GRWD1	Sen_high	Pro = Qui > Sen	1.20097924082058	1.26810686901184	0	83743
GSTM2	Sen_low	Pro = Qui < Sen	-1.70964323831847	-2.03036755758782	1.73952074966621e-10	2946
GSTM4	Sen_low	Pro = Qui < Sen	-1.12548924798368	-1.31221580448991	0	2948
GSTM5	Sen_low	Pro = Qui < Sen	-3.22915307674031	-3.31923960887194	0	2949
GSTO1	Sen_high	Pro = Qui > Sen	1.98068861101859	2.14329644405041	0	9446
GTF2IP1	Sen_low	Pro < Sen < Qui	-1.62009731622854	-2.15501701850453	1.11022302462516e-16	2970
GTF2IRD2	Sen_low	Pro < Sen < Qui	-2.00146310834112	-2.70922640342181	0	84163
GTF2IRD2B	Sen_low	Pro < Sen < Qui	-2.86253814807565	-3.53911029248341	0	389524
GUCY1B3	Sen_low	Pro < Sen < Qui	-4.97561007736598	-6.03198926441812	0	NA
GULP1	Sen_low	Pro = Qui < Sen	-1.23567179307242	-1.01034068473472	0	51454
GUSB	Sen_low	Pro = Qui < Sen	-1.17504768355204	-1.2092376671302	0	2990
GUSBP4	Sen_low	Pro = Qui < Sen	-1.52292590171976	-1.84117225715857	0	375513
GXYLT2	Sen_low	Pro = Qui < Sen	-1.74999794102516	-1.57334250745774	0	727936
GYG2	Sen_low	Pro = Qui < Sen	-1.75091492864582	-1.67951209383558	0	8908
GYPC	Sen_low	Pro < Sen < Qui	-1.15749549915828	-1.34671472985573	0	2995
GYS1	Sen_high	Pro > Sen > Qui	1.91592656836803	2.63669890941007	0	2997
H2AFY2	Sen_low	Pro < Sen < Qui	-1.80021864734039	-2.47410196579401	1.11022302462516e-16	NA
HACD4	Sen_low	Pro = Qui < Sen	-2.92164495367009	-2.60365840191531	0	401494
HADH	Sen_low	Pro = Qui < Sen	-1.31616469450679	-1.36309377553417	0	3033
HAGH	Sen_high	Pro > Sen > Qui	1.3284611264817	1.5791694419177	0	3029
HAPLN4	Sen_high	Pro = Qui > Sen	2.73949846033702	3.1518900034946	1.09066271569702e-08	404037
HARS	Sen_high	Pro = Qui > Sen	1.2934598157539	1.47142879484462	0	NA
HAS2	Sen_high	Pro = Qui > Sen	3.21091885605133	2.27971424665934	6.48466946806536e-10	3037
HAS2-AS1	Sen_high	Pro > Qui > Sen	2.63414199671773	1.76469015678613	1.11022302462516e-16	594842
HAUS4	Sen_low	Pro = Qui < Sen	-2.03840429547752	-1.97411282900441	1.11022302462516e-16	54930
HAUS5	Sen_low	Pro = Qui < Sen	-1.0654152511485	-1.04682870076954	0.000196204969155844	23354
HBEGF	Sen_high	Pro > Sen > Qui	3.66115762407759	5.30814343384976	1.11022302462516e-16	1839
HCFC1R1	Sen_low	Pro < Sen < Qui	-1.84029733516509	-2.20992394334613	0	54985
HCG8	Sen_low	Pro = Qui < Sen	-1.2716000120647	-1.07595538823074	0.00230748744363518	NA
HCLS1	Sen_high	Pro = Qui > Sen	7.80224230899241	8.22806653321349	-2.22044604925031e-16	3059
HCN3	Sen_low	Pro = Qui < Sen	-1.12650523954418	-1.54454785183273	1.98507876802978e-12	57657
HDAC3	Sen_high	Pro = Qui > Sen	1.13886762850414	1.03342834859587	0	8841
HDAC4	Sen_low	Pro < Sen < Qui	-1.21954199117557	-1.86705004231694	0	9759
HDAC9	Sen_high	Pro > Sen > Qui	1.44644532534635	1.97946326088183	0	9734
HDGF	Sen_high	Pro = Qui > Sen	1.27806455085655	1.33698654169173	1.11022302462516e-16	3068
HEG1	Sen_low	Pro < Qui < Sen	-3.48441262585894	-2.51728533056866	0	57493
HEIH	Sen_low	Pro = Qui < Sen	-2.02121435043292	-2.16994642509203	0	100859930
HES1	Sen_high	Pro = Qui > Sen	3.02490066688373	1.99123599155631	1.41780170648254e-06	3280
HES6	Sen_low	Pro = Qui < Sen	-1.22243939242996	-1.08011535456219	1.75092506049523e-08	55502
HES7	Sen_high	Pro = Qui > Sen	4.26028034950774	3.60549387782421	0	84667
HEY1	Sen_high	Pro = Qui > Sen	2.16063378359601	2.45142343955525	0	23462
HHEX	Sen_low	Pro < Qui < Sen	-2.92230035870487	-1.62164960461417	0	3087
HHIP-AS1	Sen_low	Pro < Sen < Qui	-1.31235850983779	-2.91392538103046	1.11022302462516e-16	646576
HILPDA	Sen_high	Pro = Qui > Sen	1.59960805849929	1.36383174542356	1.0008367551384e-06	29923
HIST1H2AG	Sen_low	Pro = Qui < Sen	-1.41323034230832	-1.77496260625911	0.00137328920106494	NA
HIST1H2BC	Sen_high	Pro > Qui > Sen	1.82133244524842	1.20374050327208	0	NA
HIST1H2BG	Sen_high	Pro = Qui > Sen	2.88767772151633	1.75656870444035	0	NA
HIST1H2BN	Sen_high	Pro = Qui > Sen	1.17391458887354	1.3769677132549	0.00531512592446226	NA
HIST1H3D	Sen_high	Pro = Qui > Sen	1.80575482233252	1.23851121493838	9.80044665421786e-08	NA
HIST1H3H	Sen_high	Pro = Qui > Sen	1.25992643871395	1.13636956834867	7.98702754900571e-05	NA
HIST2H2AA3	Sen_high	Pro > Qui > Sen	3.58531301983914	2.25664228284843	0	NA
HIST2H2AA4	Sen_high	Pro > Qui > Sen	3.58531301983914	2.25664228284843	0	NA
HIST3H2A	Sen_high	Pro = Qui > Sen	1.40741951076268	1.06445296129092	4.32986979603811e-14	NA
HIVEP1	Sen_low	Pro = Qui < Sen	-1.28806843601629	-1.37439582060729	0	3096
HIVEP3	Sen_high	Pro = Qui > Sen	3.8283102550728	4.52941721951496	0	59269
HK1	Sen_high	Pro > Sen > Qui	1.10458126653859	1.69938765277889	0	3098
HK2	Sen_high	Pro = Qui > Sen	1.70103696180092	2.28220746227561	0	3099
HLA-DMA	Sen_low	Pro = Qui < Sen	-2.68737321211989	-2.64963609531846	5.21804821573824e-15	3108
HLA-F-AS1	Sen_low	Pro < Sen < Qui	-2.92156659480009	-3.61438400650749	0	285830
HM13	Sen_high	Pro = Qui > Sen	1.03142767378765	1.10384079184133	0	81502
HMCES	Sen_high	Pro = Qui > Sen	1.70140496865179	1.73857815397712	0	56941
HMCN1	Sen_low	Pro < Sen < Qui	-1.32820153883425	-2.24046936254379	0	83872
HMGA2	Sen_high	Pro > Qui > Sen	3.2587653843895	2.69090067405001	0	8091
HMGB2	Sen_low	Pro < Qui < Sen	-2.5075646493346	-1.34615302675956	3.94129173741931e-13	3148
HMGCLL1	Sen_low	Pro < Sen < Qui	-3.03492167012448	-6.02078220229564	5.64838287253622e-10	54511
HMGCS1	Sen_high	Pro > Sen > Qui	1.37323088767026	2.40014669655711	9.12026631993967e-09	3157
HMGN2	Sen_low	Pro = Qui < Sen	-1.2920456041701	-1.1625909832109	0	3151
HMGXB3	Sen_high	Pro = Qui > Sen	1.5287949066513	1.39665351456627	0	22993
HMOX2	Sen_high	Pro > Sen > Qui	1.48635413733692	1.78243266784978	0	3163
HN1	Sen_high	Pro > Sen > Qui	1.00536408007124	1.57062213264469	0	NA
HNMT	Sen_low	Pro = Qui < Sen	-2.87688668344393	-2.7055251323948	1.11022302462516e-16	3176
HOXA5	Sen_low	Pro < Sen < Qui	-2.31465385309921	-3.10123437119685	5.32907051820075e-15	3202
HOXB6	Sen_high	Pro > Qui > Sen	1.72205110500692	1.35568253033177	0	3216
HPCAL1	Sen_high	Pro = Qui > Sen	3.81842423703892	3.53940094540876	7.88258347483861e-15	3241
HR	Sen_low	Pro = Qui < Sen	-2.02312664118318	-1.87544764111816	0	55806
HRCT1	Sen_low	Pro = Qui < Sen	-1.38936726138073	-1.04409711535103	8.32518117510617e-06	646962
HS6ST1	Sen_low	Pro < Sen < Qui	-2.30170673261962	-2.76107071201105	1.11022302462516e-16	9394
HSD17B11	Sen_low	Pro < Sen < Qui	-2.42759573635633	-2.9635522157648	0	51170
HSD17B7	Sen_high	Pro = Qui > Sen	1.01741811425038	1.47480683958594	2.59822595479742e-05	51478
HSF4	Sen_low	Pro < Sen < Qui	-1.67108965480719	-2.73078682833242	0	3299
HSPA12A	Sen_high	Pro > Sen > Qui	1.28959697173601	1.67747894307564	1.11022302462516e-16	259217
HSPA2	Sen_low	Pro = Qui < Sen	-1.90495435928874	-1.68692958565279	1.11022302462516e-16	3306
HSPB6	Sen_low	Pro = Qui < Sen	-1.92011894384548	-2.00589031107576	3.10862446895044e-14	126393
HSPD1	Sen_high	Pro > Sen > Qui	1.11953168538585	1.48194295350924	1.11022302462516e-16	3329
HSPE1	Sen_high	Pro = Qui > Sen	1.12371163003402	1.01349458918734	0	3336
HSPG2	Sen_low	Pro < Qui < Sen	-1.68785653828107	-1.1127625067201	0	3339
HTATSF1P2	Sen_high	Pro = Qui > Sen	1.09575294787376	1.50322743853659	1.11022302462516e-15	401233
HTR2B	Sen_low	Pro = Qui < Sen	-7.7814285753302	-7.22638231333281	0	3357
HTR7	Sen_high	Pro > Qui > Sen	3.10013997957717	2.40605188959398	0	3363
HTRA2	Sen_high	Pro > Qui > Sen	1.33105578841221	1.02196898594144	0	27429
HYAL3	Sen_high	Pro = Qui > Sen	1.84052797494618	1.78986329315533	0	8372
ICA1L	Sen_low	Pro = Qui < Sen	-1.27170933592025	-1.4594161659951	8.58169091344507e-12	130026
ICAM1	Sen_high	Pro > Qui > Sen	5.39695682597567	3.97227836780426	0	3383
ICAM3	Sen_high	Pro = Qui > Sen	1.00502566438479	1.08585523160277	0	3385
ICAM5	Sen_high	Pro = Qui > Sen	1.78415826733429	1.25132561970642	2.13038138241473e-08	7087
ICK	Sen_low	Pro = Qui < Sen	-1.25030481945841	-1.10725462724051	0	NA
ID2	Sen_low	Pro = Qui < Sen	-4.893658428478	-5.02536181445682	0	3398
ID3	Sen_low	Pro < Sen < Qui	-1.46207117687465	-3.18216213589134	7.31674987264341e-08	3399
IDH3A	Sen_high	Pro > Sen > Qui	1.0616422763916	1.27639815524995	0	3419
IDI1	Sen_high	Pro > Sen > Qui	1.09294172405895	2.09203607425704	0	3422
IDI2-AS1	Sen_high	Pro = Qui > Sen	1.0486344567182	1.96015628921103	0.00174110627340407	55853
IDNK	Sen_low	Pro = Qui < Sen	-1.55542863106507	-1.49648075094209	8.35822334022129e-05	414328
IDS	Sen_high	Pro = Qui > Sen	1.05176964926931	1.08539371858875	0	3423
IER3	Sen_high	Pro > Qui > Sen	3.94383049001267	2.72599369385791	0	8870
IFI30	Sen_high	Pro > Qui > Sen	2.24890629554888	1.76944540626995	0	10437
IFI35	Sen_low	Pro = Qui < Sen	-2.04266113786324	-1.97284937573334	0	3430
IFI44L	Sen_low	Pro = Qui < Sen	-3.64849267206785	-4.73967711945768	8.38934417244364e-05	10964
IFIT1	Sen_low	Pro < Sen < Qui	-3.04676321534595	-3.56263887986998	0	3434
IFIT2	Sen_low	Pro = Qui < Sen	-2.83605833809764	-3.00818459143796	1.33226762955019e-15	3433
IFIT3	Sen_low	Pro = Qui < Sen	-1.11689332049296	-1.21795449463067	6.63450822174783e-05	3437
IFITM1	Sen_low	Pro < Sen < Qui	-1.13484701140617	-2.45453223608458	1.82246440161293e-11	8519
IFITM2	Sen_low	Pro < Sen < Qui	-1.61776190439762	-1.85801944822853	0	10581
IFITM3	Sen_low	Pro = Qui < Sen	-1.10486411720557	-1.360199031829	0	10410
IFNE	Sen_high	Pro = Qui > Sen	3.41958289896389	3.60005207154702	0	338376
IFNGR2	Sen_high	Pro = Qui > Sen	1.17475411478666	1.1043259926899	1.11022302462516e-16	3460
IFT140	Sen_low	Pro < Sen < Qui	-1.33326571797397	-1.67702401196499	0	9742
IGF1R	Sen_low	Pro < Sen < Qui	-1.27892810048104	-1.66188760700383	0	3480
IGF2	Sen_high	Pro = Qui > Sen	2.50920324825448	2.92207606202876	1.11022302462516e-16	3481
IGFBP3	Sen_low	Pro < Qui < Sen	-2.89193558477227	-1.77700285009687	1.38496669688237e-09	3486
IGFBP5	Sen_low	Pro = Qui < Sen	-2.14065097499453	-2.60180744003245	0	3488
IKZF4	Sen_low	Pro < Sen < Qui	-1.1647125838829	-1.83229116230181	0	64375
IL11	Sen_high	Pro = Qui > Sen	4.36296868579358	3.18494653341932	2.14751438853966e-10	3589
IL11RA	Sen_low	Pro = Qui < Sen	-1.56701128527589	-1.71643580425946	0	3590
IL13RA2	Sen_high	Pro > Qui > Sen	5.04186979194669	1.29317864226036	1.32110309691846e-07	3598
IL15	Sen_low	Pro = Qui < Sen	-2.19930091195328	-2.04368306197923	0	3600
IL16	Sen_low	Pro = Qui < Sen	-4.02979603812605	-4.42393845153467	1.11022302462516e-16	3603
IL17D	Sen_low	Pro = Qui < Sen	-2.3251939683021	-2.39679890579369	1.66533453693773e-15	53342
IL18R1	Sen_low	Pro < Sen < Qui	-2.42746622734829	-4.10466865454966	0	8809
IL1A	Sen_high	Pro > Qui > Sen	10.0179605675941	6.70959760543638	0	3552
IL1B	Sen_high	Pro > Qui > Sen	12.2955712729204	9.1503729791674	0	3553
IL1R1	Sen_low	Pro < Sen < Qui	-1.87381637037731	-3.07579322294368	1.08376640994834e-11	3554
IL1RAPL1	Sen_high	Pro > Qui > Sen	4.47859231748903	3.51723823924331	1.11022302462516e-16	11141
IL20RB	Sen_low	Pro < Qui < Sen	-2.0078152360729	-1.03587515145216	3.99680288865056e-15	53833
IL27RA	Sen_high	Pro = Qui > Sen	2.26885688935894	1.56337872788456	0.000193776837049353	9466
IL31RA	Sen_high	Pro > Sen > Qui	1.65521940021819	2.74008880497723	2.92196933315836e-10	133396
IL32	Sen_high	Pro = Qui > Sen	2.14253116738249	2.42460321068127	0	9235
IL34	Sen_low	Pro < Sen < Qui	-2.72932314732624	-4.41580665032779	7.28080484790894e-10	146433
IL4R	Sen_high	Pro = Qui > Sen	1.8076440454804	1.41056386480585	1.11022302462516e-16	3566
IL6	Sen_high	Pro = Qui > Sen	5.42441259770774	5.81624641798015	0	3569
IL6R	Sen_low	Pro = Qui < Sen	-1.64890259264266	-1.89714575017065	0	3570
ILVBL	Sen_low	Pro = Qui < Sen	-1.28819834337397	-1.31436987276883	0	10994
IMPA2	Sen_low	Pro = Qui < Sen	-3.98286195231	-4.50400336272681	0	3613
INA	Sen_high	Pro = Qui > Sen	1.92416761952016	2.41406460179538	3.33066907387547e-16	9118
INADL	Sen_low	Pro = Qui < Sen	-1.62550770351245	-1.29137082391912	2.22044604925031e-16	NA
ING3	Sen_low	Pro = Qui < Sen	-1.34785534835704	-1.78459449854425	0	54556
INHBA	Sen_high	Pro = Qui > Sen	3.90424399267624	4.54642527718034	0	3624
INHBE	Sen_low	Pro < Qui < Sen	-4.25648394936064	-3.02163688455107	0	83729
INPP5B	Sen_low	Pro < Qui < Sen	-1.50419747715441	-1.29608297955	0	3633
INPP5J	Sen_low	Pro = Qui < Sen	-3.74445410402031	-3.25517759441319	1.17017506795491e-13	27124
INSC	Sen_high	Pro = Qui > Sen	3.73789898280081	3.41643201779957	0	387755
INSIG1	Sen_high	Pro > Sen > Qui	1.11164657854834	2.65231062960516	0	3638
INSR	Sen_low	Pro < Sen < Qui	-1.49723617343293	-1.84343670018761	0	3643
IP6K3	Sen_low	Pro = Qui < Sen	-2.80474299568753	-2.74780699185374	5.87390469153348e-07	117283
IPO4	Sen_high	Pro = Qui > Sen	1.28195894874843	1.5513443622378	0	79711
IRAK1BP1	Sen_low	Pro = Qui < Sen	-1.97705847933793	-2.1418905587769	0	134728
IRAK2	Sen_high	Pro > Qui > Sen	3.36636319146982	2.71877195191086	1.11022302462516e-16	3656
IRAK3	Sen_high	Pro > Qui > Sen	2.15142830100644	1.30282613176477	0	11213
IRAK4	Sen_low	Pro = Qui < Sen	-1.44923638805537	-1.28616778405945	0	51135
IRGQ	Sen_high	Pro > Qui > Sen	2.26673766526153	1.81103171188227	1.11022302462516e-16	126298
IRS1	Sen_low	Pro < Sen < Qui	-1.08702351490708	-1.29092735907687	0	3667
IRS2	Sen_low	Pro = Qui < Sen	-2.53734278911098	-2.53207397903142	1.11022302462516e-16	8660
ITGA11	Sen_low	Pro = Qui < Sen	-1.23660400226483	-1.16062674830648	0.000440282229350553	22801
ITGBL1	Sen_low	Pro < Qui < Sen	-4.01714510990443	-2.58849635223249	0	9358
ITIH3	Sen_low	Pro < Qui < Sen	-3.51648646352126	-2.22817768557989	6.53234133451974e-11	3699
ITIH5	Sen_low	Pro = Qui < Sen	-2.01326803421689	-2.44741561354818	0.000568558998446655	80760
ITPR3	Sen_high	Pro = Qui > Sen	1.77591635019075	1.9658770052546	1.11022302462516e-16	3710
JADE1	Sen_low	Pro < Sen < Qui	-1.62778415897208	-2.008317250317	0	79960
JAG2	Sen_high	Pro = Qui > Sen	2.83768413987376	2.52778717439442	0	3714
JDP2	Sen_low	Pro = Qui < Sen	-2.78071435280882	-2.40911980125823	0	122953
JMY	Sen_low	Pro < Sen < Qui	-1.53217386611678	-2.04999477855888	0	133746
KALRN	Sen_low	Pro < Sen < Qui	-1.31573091241637	-2.8580395096447	7.76344380790661e-05	8997
KAT2B	Sen_low	Pro = Qui < Sen	-1.08450166165001	-1.22952226228708	0	8850
KAT8	Sen_low	Pro < Sen < Qui	-1.13730844129643	-1.47862286002412	0	84148
KAZALD1	Sen_low	Pro < Sen < Qui	-2.47086561991485	-3.13860523589	0	81621
KAZN	Sen_low	Pro = Qui < Sen	-1.60206262725951	-1.28046317509775	2.84542894272155e-05	23254
KBTBD6	Sen_low	Pro < Sen < Qui	-1.41692470173347	-1.56383877493716	0	89890
KBTBD7	Sen_low	Pro < Sen < Qui	-1.74527803375625	-2.21088351966651	0	84078
KBTBD8	Sen_high	Pro = Qui > Sen	2.52838767695536	3.11150740603478	4.19664303308309e-14	84541
KCND1	Sen_low	Pro = Qui < Sen	-1.214418361797	-1.52021856801678	0.000720391931094966	3750
KCNE3	Sen_low	Pro < Sen < Qui	-4.53743494853546	-5.85960694676653	2.58193466606826e-12	10008
KCNE4	Sen_low	Pro = Qui < Sen	-3.33635907227956	-3.61427427677883	0	23704
KCNG1	Sen_high	Pro > Sen > Qui	2.16436129783222	3.25811444162125	0	3755
KCNG2	Sen_low	Pro = Qui < Sen	-1.59159684322189	-1.74928509439707	0.00125952429641218	26251
KCNH6	Sen_high	Pro > Qui > Sen	8.72462827772791	6.55963731913725	6.66133814775094e-16	81033
KCNJ15	Sen_high	Pro > Qui > Sen	6.92873643764593	4.89665216782392	0	3772
KCNJ2	Sen_low	Pro < Sen < Qui	-3.57963440619791	-4.18361775660586	0	3759
KCNJ2-AS1	Sen_low	Pro = Qui < Sen	-3.98490727513666	-4.49447151962083	1.11022302462516e-16	400617
KCNJ8	Sen_low	Pro = Qui < Sen	-3.70420641983368	-3.73924741624983	0	3764
KCNK2	Sen_low	Pro < Sen < Qui	-5.60112785349654	-7.27422577342248	1.11022302462516e-16	3776
KCNT2	Sen_low	Pro = Qui < Sen	-4.09267335808581	-4.42580968544704	0	343450
KCTD13	Sen_high	Pro > Qui > Sen	1.32754798182123	1.02496724198166	0	253980
KCTD16	Sen_low	Pro < Qui < Sen	-4.12038209104312	-3.14217791161063	0	57528
KCTD5	Sen_high	Pro > Sen > Qui	1.31397290321808	1.50104819739126	0	54442
KDELC2	Sen_low	Pro = Qui < Sen	-1.87126492022518	-1.57514652309753	0	NA
KDSR	Sen_high	Pro = Qui > Sen	1.10229851429912	1.03146945851902	0	2531
KHDC1	Sen_low	Pro = Qui < Sen	-1.54536716761067	-1.88467152784467	2.96429547574917e-14	80759
KIAA0825	Sen_low	Pro = Qui < Sen	-1.24759964043051	-1.4830039772938	2.07548820352343e-08	285600
KIAA1107	Sen_low	Pro = Qui < Sen	-2.28171030911883	-1.69903424982169	1.65487623604577e-11	NA
KIAA1147	Sen_low	Pro < Sen < Qui	-1.07656819020005	-1.47596460604355	1.11022302462516e-16	NA
KIAA1217	Sen_high	Pro > Qui > Sen	1.87802282127675	1.54103651776633	0	56243
KIAA1324L	Sen_low	Pro = Qui < Sen	-1.89588403488617	-1.99037301402427	0	NA
KIAA1328	Sen_low	Pro = Qui < Sen	-1.3399769076895	-1.36217460281523	0.000961422175559057	57536
KIAA1467	Sen_high	Pro > Sen > Qui	1.14926973786132	1.55301411698309	0	NA
KIAA1549L	Sen_high	Pro > Sen > Qui	3.90718392207063	5.7911738993446	0	25758
KIAA1614	Sen_low	Pro = Qui < Sen	-2.11709253188668	-2.20248831134272	0	57710
KIAA1644	Sen_low	Pro = Qui < Sen	-2.20937041467956	-2.79937455572941	2.93476465351716e-10	NA
KIAA1755	Sen_low	Pro = Qui < Sen	-1.45033074469134	-1.96746540963941	4.08066136436958e-10	85449
KIDINS220	Sen_low	Pro < Sen < Qui	-1.07044710327084	-1.30891007806789	0	57498
KIF17	Sen_low	Pro < Qui < Sen	-2.92162636935939	-1.6044137728979	6.34380881159302e-10	57576
KIF26B	Sen_low	Pro = Qui < Sen	-2.03912514807255	-2.40363061029054	1.79856129989275e-14	55083
KIF3A	Sen_high	Pro = Qui > Sen	1.02132936925596	1.20998442334225	0	11127
KIF3C	Sen_high	Pro = Qui > Sen	1.24174329308758	1.08667253466232	0	3797
KIF9-AS1	Sen_low	Pro = Qui < Sen	-2.04945296541214	-2.43662807764502	0	285352
KIRREL3	Sen_low	Pro = Qui < Sen	-2.40439628876448	-1.67550575500676	2.71200220058887e-08	84623
KIT	Sen_low	Pro = Qui < Sen	-3.65777701501878	-3.27949894708616	0	3815
KITLG	Sen_low	Pro = Qui < Sen	-1.92569179834303	-2.50712145755172	0	4254
KIZ	Sen_low	Pro = Qui < Sen	-1.12754255502417	-1.29339641552317	0	55857
KLF15	Sen_low	Pro = Qui < Sen	-1.54577932201818	-1.06121704857091	0.000442720921277284	28999
KLF2	Sen_low	Pro = Qui < Sen	-2.41657774557752	-1.90201419256896	2.9535263124103e-12	10365
KLF3	Sen_low	Pro = Qui < Sen	-1.3401163402913	-1.45756960274149	0	51274
KLF4	Sen_low	Pro < Sen < Qui	-2.95279686193427	-3.98548923551518	1.11022302462516e-16	9314
KLHDC1	Sen_low	Pro = Qui < Sen	-1.65551892686478	-1.69693270437803	0	122773
KLHDC7B	Sen_low	Pro = Qui < Sen	-7.04190019162069	-7.10442517765054	0	113730
KLHL13	Sen_low	Pro = Qui < Sen	-2.99227873030489	-3.24564967489154	4.44089209850063e-16	90293
KLHL18	Sen_high	Pro = Qui > Sen	1.29810946252883	1.51480298855617	0	23276
KRBA2	Sen_low	Pro = Qui < Sen	-2.36943465249941	-2.96269529040586	0	124751
KRT15	Sen_high	Pro = Qui > Sen	3.63594775420977	5.84108304379361	1.11022302462516e-16	3866
KRT17	Sen_high	Pro > Qui > Sen	2.87681688227995	1.60545633106644	0	3872
KRT34	Sen_high	Pro > Sen > Qui	1.57107575633209	3.0843779608769	6.96842950231868e-07	3885
KRT8	Sen_low	Pro = Qui < Sen	-1.84243285299756	-1.87293257020715	0	3856
KRTAP2-3	Sen_high	Pro > Sen > Qui	2.77202245422312	5.50639383185212	0	730755
KSR1	Sen_low	Pro < Sen < Qui	-2.63504916364304	-3.26839592175682	0	8844
L1CAM	Sen_high	Pro > Sen > Qui	6.57046689122192	8.06897664462015	0	3897
LACTB2	Sen_low	Pro = Qui < Sen	-1.59302419229615	-1.31179228707566	0	51110
LAMA1	Sen_low	Pro = Qui < Sen	-2.07706968394094	-1.8129450533957	4.60995241979845e-10	284217
LAMA2	Sen_low	Pro < Sen < Qui	-3.27523828312387	-5.42166324552116	7.40985051095322e-12	3908
LAMA4	Sen_low	Pro < Sen < Qui	-2.46046953152555	-3.63221999315303	0	3910
LAMA5	Sen_low	Pro < Sen < Qui	-1.89434086059439	-2.90162906153093	8.6630702611501e-13	3911
LAMB1	Sen_low	Pro = Qui < Sen	-1.29161542607473	-1.60498807161171	0	3912
LAMB3	Sen_high	Pro = Qui > Sen	2.28214166919971	2.71744164220563	0	3914
LAMC1	Sen_low	Pro = Qui < Sen	-1.05512230826996	-1.00807607795167	0	3915
LAMC2	Sen_high	Pro = Qui > Sen	3.0392810453573	3.37852933117239	0	3918
LANCL1	Sen_low	Pro = Qui < Sen	-1.6018636366105	-1.65105843974631	0	10314
LAPTM5	Sen_high	Pro = Qui > Sen	4.67807612451432	5.11550792025316	1.22124532708767e-15	7805
LAT2	Sen_high	Pro = Qui > Sen	1.9565484879696	2.49911360161673	3.33066907387547e-16	7462
LATS2	Sen_low	Pro = Qui < Sen	-1.22408103611343	-1.04643958391775	6.3461569332901e-11	26524
LBH	Sen_low	Pro < Qui < Sen	-2.72436641406282	-1.83474896096471	1.11022302462516e-16	81606
LBR	Sen_low	Pro = Qui < Sen	-1.42604215145889	-1.21936028848642	0	3930
LCE1F	Sen_high	Pro = Qui > Sen	11.0402668109017	11.0402668109017	3.33066907387547e-16	353137
LCLAT1	Sen_low	Pro < Qui < Sen	-1.59749320284795	-1.1548971706181	1.11022302462516e-16	253558
LDHA	Sen_high	Pro > Sen > Qui	1.03652006442395	2.06868729667021	2.1094237467878e-15	3939
LGALS9	Sen_low	Pro < Sen < Qui	-2.82572201799854	-3.81716388633087	1.4432899320127e-15	3965
LHPP	Sen_low	Pro = Qui < Sen	-1.76694651849267	-1.87600134972005	0	64077
LHX4-AS1	Sen_low	Pro < Sen < Qui	-1.09231424349468	-1.98199177620441	5.88418203051333e-15	100527964
LIF	Sen_high	Pro > Qui > Sen	3.84162036973372	2.13135888910645	0	3976
